x,y,time,in_speed,out_speed,angle,speed_in,speed_out,window_size
0.754919844949913,0.747593502658071,7880,0.0154664213655942,0.00644203076970955,167.579855064632,0.0154664213655942,0.00644203076970955,11
0.754919844949913,0.747593502658071,7881,0.00644203076970955,0.0154243493421915,5.52958047754083,0.00644203076970955,0.0154243493421915,11
0.754919844949913,0.747593502658071,7882,0.0154243493421915,0.0136694512062841,155.444354375178,0.0154243493421915,0.0136694512062841,11
0.754409023671357,0.748116616829413,7883,0.0136694512062841,0.0115005437775495,56.6792884299693,0.0136694512062841,0.0115005437775495,11
0.754409023671357,0.748116616829413,7884,0.0115005437775495,0.024709506592864,166.197442150224,0.0115005437775495,0.024709506592864,11
0.754409023671357,0.748116616829413,7885,0.024709506592864,0.0103182027090429,153.284959554859,0.024709506592864,0.0103182027090429,11
0.754409023671357,0.748116616829413,7886,0.0103182027090429,0.0134630179641394,131.518077941048,0.0103182027090429,0.0134630179641394,11
0.754409023671357,0.749724349484457,7887,0.0134630179641394,0.0140901794948663,111.381024354462,0.0134630179641394,0.0140901794948663,11
0.754409023671357,0.750182582561873,7888,0.0140901794948663,0.00789563039063083,145.076131602889,0.0140901794948663,0.00789563039063083,11
0.754409023671357,0.750182582561873,7889,0.00789563039063083,0.0284253611877638,130.157460277045,0.00789563039063083,0.0284253611877638,11
0.753805801713449,0.750977565463081,7890,0.0284253611877638,0.00584544895543707,142.963387143533,0.0284253611877638,0.00584544895543707,11
0.753805801713449,0.750977565463081,7891,0.00584544895543707,0.00508557518104345,33.2846731556535,0.00584544895543707,0.00508557518104345,11
0.753805801713449,0.752345938179165,7892,0.00508557518104345,0.00430271703810965,164.870774233905,0.00508557518104345,0.00430271703810965,11
0.753805801713449,0.75240248012998,7894,0.00430271703810965,0.0161417757008594,174.233826648058,0.00430271703810965,0.0161417757008594,11
0.753805801713449,0.752898578763125,7895,0.0161417757008594,0.00730534795994428,176.762979714276,0.0161417757008594,0.00730534795994428,11
0.753805801713449,0.753709824790192,7896,0.00730534795994428,0.0162934435362013,39.1419127665754,0.00730534795994428,0.0162934435362013,11
0.753805801713449,0.753709824790192,7897,0.0162934435362013,0.0249558584989126,174.29010168496,0.0162934435362013,0.0249558584989126,11
0.753805801713449,0.753709824790192,7898,0.0249558584989126,0.0105448771430656,124.750132822642,0.0249558584989126,0.0105448771430656,11
0.75415051541597,0.755236207103761,7899,0.0105448771430656,0.00616211861477367,55.119053847776,0.0105448771430656,0.00616211861477367,11
0.75415051541597,0.755670831702687,7900,0.00616211861477367,0.0154737470108968,120.298370720109,0.00616211861477367,0.0154737470108968,11
0.75415051541597,0.756236613733499,7901,0.0154737470108968,0.0115750053638741,23.3829886952558,0.0154737470108968,0.0115750053638741,11
0.75415051541597,0.756444551687521,7902,0.0115750053638741,0.000676700465400891,42.6560314526665,0.0115750053638741,0.000676700465400891,11
0.75415051541597,0.756444551687521,7903,0.000676700465400891,0.0177160547938654,135.170766013649,0.000676700465400891,0.0177160547938654,11
0.75415051541597,0.756459187545388,7904,0.0177160547938654,0.0177206819752166,146.946866040585,0.0177160547938654,0.0177206819752166,11
0.75415051541597,0.756459187545388,7905,0.0177206819752166,0.0229014002879881,175.838400591154,0.0177206819752166,0.0229014002879881,11
0.75415051541597,0.756459187545388,7906,0.0229014002879881,0.0148730765494266,168.682073479321,0.0229014002879881,0.0148730765494266,11
0.75415051541597,0.756951843128556,7907,0.0148730765494266,0.0173015326657987,177.282082178705,0.0148730765494266,0.0173015326657987,11
0.752399027149889,0.756951843128556,7908,0.0173015326657987,0.00587387061481623,167.397495487509,0.0173015326657987,0.00587387061481623,11
0.752399027149889,0.756951843128556,7909,0.00587387061481623,0.00778701201156541,143.477974254572,0.00587387061481623,0.00778701201156541,11
0.752399027149889,0.756951843128556,7910,0.00778701201156541,0.0323069782112462,162.626166677751,0.00778701201156541,0.0323069782112462,11
0.752399027149889,0.756951843128556,7911,0.0323069782112462,0.0292233077138737,159.210619662853,0.0323069782112462,0.0292233077138737,11
0.752399027149889,0.757113988136148,7912,0.0292233077138737,0.00727670523966048,109.451802527769,0.0292233077138737,0.00727670523966048,11
0.752399027149889,0.758042003725629,7913,0.00727670523966048,0.0181827846098413,125.907491947217,0.00727670523966048,0.0181827846098413,11
0.753178076977618,0.762385842970996,7914,0.0181827846098413,0.027849665263072,167.501896552815,0.0181827846098413,0.027849665263072,11
0.753203596403009,0.762385842970996,7915,0.027849665263072,0.0155399998333185,179.726862277027,0.027849665263072,0.0155399998333185,11
0.753203596403009,0.762385842970996,7916,0.0155399998333185,0.000907607496900133,49.8686302820673,0.0155399998333185,0.000907607496900133,11
0.753203596403009,0.762385842970996,7917,0.000907607496900133,0.000806879083921467,166.040500638514,0.000907607496900133,0.000806879083921467,11
0.753991905516387,0.762385842970996,7918,0.000806879083921467,0.0142251527670985,156.536739051478,0.000806879083921467,0.0142251527670985,11
0.75755358300907,0.762385842970996,7919,0.0142251527670985,0.0134007028798182,136.73124953352,0.0142251527670985,0.0134007028798182,11
0.75936253563687,0.762385842970996,7920,0.0134007028798182,0.0117497033037156,60.6136507180613,0.0134007028798182,0.0117497033037156,11
0.75936253563687,0.762385842970996,7921,0.0117497033037156,0.0246324637459295,168.620690298338,0.0117497033037156,0.0246324637459295,11
0.75936253563687,0.762557955137432,7922,0.0246324637459295,0.0158612773618651,137.940872480487,0.0246324637459295,0.0158612773618651,11
0.759525574922272,0.762557955137432,7923,0.0158612773618651,0.0191490997327288,135.861549901093,0.0158612773618651,0.0191490997327288,11
0.759525574922272,0.764946752967979,7924,0.0191490997327288,0.0241484187315844,157.519953330518,0.0191490997327288,0.0241484187315844,11
0.759525574922272,0.764946752967979,7925,0.0241484187315844,0.00539147634236115,173.317310857809,0.0241484187315844,0.00539147634236115,11
0.759525574922272,0.764946752967979,7926,0.00539147634236115,0.00921282537084225,137.938793453326,0.00539147634236115,0.00921282537084225,11
0.759525574922272,0.765973440826531,7928,0.00921282537084225,0.0370409705176955,153.018478212842,0.00921282537084225,0.0370409705176955,11
0.759525574922272,0.765973440826531,7929,0.0370409705176955,0.0168372047640583,166.488834071878,0.0370409705176955,0.0168372047640583,11
0.759525574922272,0.765973440826531,7930,0.0168372047640583,0.0236257129058828,45.4549398127003,0.0168372047640583,0.0236257129058828,11
