x,y,time,TAG,res_time
650083.371496567,5901936.2006394,2020-08-22T15:47:00Z,31001001060,64.7285251935323
650083.384071346,5901935.86843806,2020-08-22T15:47:30Z,31001001060,64.7169435103734
650084.206860446,5901936.17263086,2020-08-22T15:48:00Z,31001001060,64.7345642884572
650081.300108439,5901936.32573546,2020-08-22T15:48:30Z,31001001060,64.7147972464562
650082.356206423,5901936.98798532,2020-08-22T15:49:00Z,31001001060,64.747191119194
650081.480535332,5901936.60174123,2020-08-22T15:49:30Z,31001001060,64.7259950558345
650078.888300983,5901942.99538551,2020-08-22T15:50:00Z,31001001060,64.9146753112475
650080.842195875,5901936.94241037,2020-08-22T15:50:30Z,31001001060,64.7319791674614
650079.488732171,5901936.4757966,2020-08-22T15:51:00Z,31001001060,64.7033639431
650081.114463906,5901935.46614648,2020-08-22T15:51:30Z,31001001060,64.6831599036853
650081.181641568,5901935.12770278,2020-08-22T15:52:00Z,31001001060,64.671878862381
650083.469987014,5901936.66061712,2020-08-22T15:52:30Z,31001001060,64.7454854448636
650083.375965744,5901937.30615036,2020-08-22T15:53:00Z,31001001060,64.7671692291896
650081.112109055,5901937.16931188,2020-08-22T15:53:30Z,31001001060,64.7422631065051
650082.528996835,5901937.51718203,2020-08-22T15:54:00Z,31001001060,64.7670314709346
650081.116130243,5901937.41654778,2020-08-22T15:54:30Z,31001001060,64.7507985472679
650082.585369834,5901936.19519506,2020-08-22T15:55:00Z,31001001060,64.721583545208
650082.394922326,5901940.09718149,2020-08-22T15:55:30Z,31001001060,64.8537165085475
650081.254413472,5901936.91860306,2020-08-22T15:56:00Z,31001001060,64.734917140007
650084.600879222,5901935.88699148,2020-08-22T15:56:30Z,31001001060,64.7277145147324
650081.388454338,5901937.22544986,2020-08-22T15:57:00Z,31001001060,64.7467153906822
650081.529246822,5901936.27103057,2020-08-22T15:57:30Z,31001001060,64.7149440606435
650081.362080204,5901935.52966917,2020-08-22T15:58:00Z,31001001060,64.6875762701035
650081.590213904,5901937.94365164,2020-08-22T15:58:30Z,31001001060,64.7732144594193
650082.103964294,5901935.32771802,2020-08-22T15:59:00Z,31001001060,64.6869579831759
650082.40842192,5901936.29921781,2020-08-22T15:59:30Z,31001001060,64.7236808697383
650083.267231868,5901937.61447304,2020-08-22T16:00:00Z,31001001060,64.7769078850746
650081.613280719,5901935.85988007,2020-08-22T16:00:30Z,31001001060,64.7013500650724
650082.62996427,5901934.62430494,2020-08-22T16:01:00Z,31001001060,64.6665286978086
650081.005312441,5901934.48359788,2020-08-22T16:01:30Z,31001001060,64.647622748216
650083.004874985,5901935.51077244,2020-08-22T16:02:00Z,31001001060,64.7011180241903
650082.800270253,5901934.55742124,2020-08-22T16:02:30Z,31001001060,64.6655723134677
650082.263319923,5901934.74765477,2020-08-22T16:03:00Z,31001001060,64.6678143620491
650082.621630119,5901935.26373225,2020-08-22T16:03:30Z,31001001060,64.6891369064649
650081.086063374,5901936.70055976,2020-08-22T16:04:00Z,31001001060,64.7258561730385
650082.462400378,5901937.53793102,2020-08-22T16:04:30Z,31001001060,64.7671544909477
650081.42963194,5901935.43911842,2020-08-22T16:05:00Z,31001001060,64.6849970817566
650082.545124373,5901935.36182372,2020-08-22T16:05:30Z,31001001060,64.6919492403666
650081.343578411,5901935.35809042,2020-08-22T16:06:00Z,31001001060,64.6813965996107
650082.911855506,5901935.64931594,2020-08-22T16:06:30Z,31001001060,64.7052166541417
650083.160539972,5901936.12558226,2020-08-22T16:07:00Z,31001001060,64.7240921417872
650082.217119141,5901934.989093,2020-08-22T16:07:30Z,31001001060,64.6759745399157
650081.456356452,5901935.74035648,2020-08-22T16:08:00Z,31001001060,64.6957844018936
650081.351965974,5901935.78430916,2020-08-22T16:08:30Z,31001001060,64.6963963270187
650080.021484963,5901934.9176648,2020-08-22T16:09:00Z,31001001060,64.6541703899702
650082.748792747,5901935.08545487,2020-08-22T16:09:30Z,31001001060,64.6839060823123
650081.944020183,5901935.30565444,2020-08-22T16:10:00Z,31001001060,64.6847975095113
650082.961626143,5901937.51481735,2020-08-22T16:10:30Z,31001001060,64.7707780996959
650082.733774335,5901934.85349735,2020-08-22T16:11:00Z,31001001060,64.6755502661069
650083.541317786,5901937.70405931,2020-08-22T16:11:30Z,31001001060,64.7824009418488
650080.326386732,5901934.70837717,2020-08-22T16:12:00Z,31001001060,64.6495583176613
650081.599533135,5901934.20353264,2020-08-22T16:12:30Z,31001001060,64.6428243597349
650083.573230009,5901934.53676128,2020-08-22T16:13:00Z,31001001060,64.6712191502253
650082.277028069,5901934.48253579,2020-08-22T16:13:30Z,31001001060,64.6585104703903
650081.350374496,5901934.66909179,2020-08-22T16:14:00Z,31001001060,64.6571867823601
650083.286742814,5901937.55848584,2020-08-22T16:14:30Z,31001001060,64.7751408934593
650082.33524989,5901934.70340864,2020-08-22T16:15:00Z,31001001060,64.6668544054031
650083.72585539,5901936.28167744,2020-08-22T16:15:30Z,31001001060,64.7343742688497
650082.148991571,5901935.44736673,2020-08-22T16:16:00Z,31001001060,64.6915603836378
650080.486466049,5901935.81708634,2020-08-22T16:16:30Z,31001001060,64.689777302742
650082.606885445,5901936.29048565,2020-08-22T16:17:00Z,31001001060,64.7251033822695
650083.944453209,5901937.18941665,2020-08-22T16:17:30Z,31001001060,64.7680033882459
650081.406940802,5901936.26180615,2020-08-22T16:18:00Z,31001001060,64.7135316252709
650082.722192976,5901936.92640179,2020-08-22T16:18:30Z,31001001060,64.7482758204142
650082.182634971,5901938.81624088,2020-08-22T16:19:00Z,31001001060,64.8084196527799
650082.367627788,5901937.4531517,2020-08-22T16:19:30Z,31001001060,64.7633841276169
650083.045510742,5901936.86955214,2020-08-22T16:20:00Z,31001001060,64.7491178870201
650081.536043659,5901934.581889,2020-08-22T16:20:30Z,31001001060,64.6557087977727
650081.554463411,5901936.57803995,2020-08-22T16:21:00Z,31001001060,64.7258358756701
650081.825819709,5901935.09980618,2020-08-22T16:21:30Z,31001001060,64.6765190998713
650081.470776497,5901936.05451024,2020-08-22T16:22:00Z,31001001060,64.706882250309
650082.3101301,5901935.95448067,2020-08-22T16:22:30Z,31001001060,64.7107651591301
650082.539751972,5901936.8111283,2020-08-22T16:23:00Z,31001001060,64.7426687558492
650080.545860068,5901936.3561409,2020-08-22T16:23:30Z,31001001060,64.7090229392052
650082.988320779,5901936.72123695,2020-08-22T16:24:00Z,31001001060,64.7434532523155
650081.072726968,5901939.69060242,2020-08-22T16:24:30Z,31001001060,64.8276028394699
650083.324418657,5901937.23708057,2020-08-22T16:25:00Z,31001001060,64.7643228530884
650082.624727781,5901936.22598254,2020-08-22T16:25:30Z,31001001060,64.7230021039645
650081.935303839,5901935.07445846,2020-08-22T16:26:00Z,31001001060,64.6765707770983
650081.743483082,5901935.33930113,2020-08-22T16:26:30Z,31001001060,64.6842391490936
650083.039385162,5901936.37705419,2020-08-22T16:27:00Z,31001001060,64.7318700194359
650081.936071616,5901936.37802958,2020-08-22T16:27:30Z,31001001060,64.7222800254822
650083.797208927,5901935.89620383,2020-08-22T16:28:00Z,31001001060,64.7213940064112
650082.63803831,5901936.40587194,2020-08-22T16:28:30Z,31001001060,64.7294062097867
650082.090703352,5901936.60235363,2020-08-22T16:29:00Z,31001001060,64.7314528942108
650081.719745575,5901936.42262972,2020-08-22T16:29:30Z,31001001060,64.7219134728114
650081.425908591,5901934.40977306,2020-08-22T16:30:00Z,31001001060,64.6486585021019
650080.691766411,5901935.02958501,2020-08-22T16:30:30Z,31001001060,64.6640983462334
650080.776597173,5901933.71468383,2020-08-22T16:31:00Z,31001001060,64.6183453758558
650081.046045632,5901936.3711611,2020-08-22T16:31:30Z,31001001060,64.7140872001648
650080.40989568,5901934.9539394,2020-08-22T16:32:00Z,31001001060,64.6589301188787
650081.600469064,5901936.27378467,2020-08-22T16:32:30Z,31001001060,64.7156741221746
650082.787274439,5901935.49705195,2020-08-22T16:33:00Z,31001001060,64.6987863500913
650083.626268427,5901936.18343749,2020-08-22T16:33:30Z,31001001060,64.730079416434
650080.59113591,5901935.84654706,2020-08-22T16:34:00Z,31001001060,64.6917501449585
650082.272569974,5901936.55792314,2020-08-22T16:34:30Z,31001001060,64.7315114776293
650083.216353128,5901937.35555639,2020-08-22T16:35:00Z,31001001060,64.7674947142601
650081.255768671,5901934.57938964,2020-08-22T16:35:30Z,31001001060,64.65319262743
650082.478319903,5901936.03358519,2020-08-22T16:36:00Z,31001001060,64.7149966438611
650081.929037669,5901936.43754813,2020-08-22T16:36:30Z,31001001060,64.7242897351583
650080.199705106,5901935.72206763,2020-08-22T16:37:00Z,31001001060,64.6838662425677
650082.309639798,5901932.9978732,2020-08-22T16:37:30Z,31001001060,64.6055137236913
650081.065786186,5901936.16735556,2020-08-22T16:38:00Z,31001001060,64.7071888128917
650083.679146888,5901936.65046512,2020-08-22T16:38:30Z,31001001060,64.7469151178996
650081.199705227,5901934.45031876,2020-08-22T16:39:00Z,31001001060,64.6481376727422
650082.001481917,5901937.07419016,2020-08-22T16:39:30Z,31001001060,64.7470216234525
650081.659830153,5901935.33252522,2020-08-22T16:40:00Z,31001001060,64.683271253109
650082.729349337,5901936.20649331,2020-08-22T16:40:30Z,31001001060,64.723225526015
650082.179570857,5901936.59215551,2020-08-22T16:41:00Z,31001001060,64.7318833112717
650084.017771366,5901935.1748696,2020-08-22T16:41:30Z,31001001060,64.697638742129
650080.371028083,5901935.6649176,2020-08-22T16:42:00Z,31001001060,64.6834342002869
650084.063584474,5901935.66496706,2020-08-22T16:42:30Z,31001001060,64.7154281616211
650082.388447465,5901936.64016847,2020-08-22T16:43:00Z,31001001060,64.7353930751483
650081.590734202,5901935.72131226,2020-08-22T16:43:30Z,31001001060,64.6963040828705
650080.737854479,5901933.56160163,2020-08-22T16:44:00Z,31001001060,64.612553970019
650079.869705395,5901959.37235209,2020-08-22T16:44:30Z,31001001060,65.4229257623355
650085.720607862,5901996.52194946,2020-08-22T16:45:00Z,31001001060,76.0205474177996
650086.671110266,5902028.21089346,2020-08-22T16:45:30Z,31001001060,77.1159212311109
650085.394133161,5902064.60212913,2020-08-22T16:46:00Z,31001001060,15.8896162589391
650084.897427376,5902107.81619897,2020-08-22T16:46:30Z,31001001060,25.2765082836151
650085.491195352,5902150.39268127,2020-08-22T16:47:00Z,31001001060,16.7244166572889
650082.248393755,5902196.55336805,2020-08-22T16:47:30Z,31001001060,15.0753374973933
650080.910807892,5902237.80333449,2020-08-22T16:48:00Z,31001001060,13.9976132671038
650081.205400963,5902282.51778342,2020-08-22T16:48:30Z,31001001060,11.108002114296
650086.433533245,5902324.99784893,2020-08-22T16:49:00Z,31001001060,9.83784684340159
650091.580628422,5902368.5589772,2020-08-22T16:49:30Z,31001001060,14.0237919131915
650094.212856336,5902408.97221967,2020-08-22T16:50:00Z,31001001060,16.4641610344251
650067.659236007,5902471.82962355,2020-08-22T16:50:30Z,31001001060,21.568365184466
650067.659236007,5902471.82962355,2020-08-22T16:51:00Z,31001001060,21.568365184466
650058.410109559,5902529.05697907,2020-08-22T16:51:30Z,31001001060,1902.45459355911
650058.410109559,5902529.05697907,2020-08-22T16:52:00Z,31001001060,1902.45459355911
650108.992922081,5902466.23678039,2020-08-22T16:52:30Z,31001001060,24.2034802873929
650108.992922081,5902466.23678039,2020-08-22T16:53:00Z,31001001060,24.2034802873929
650056.570778775,5902621.01928907,2020-08-22T16:53:30Z,31001001060,6701.72657006979
650093.69881302,5902631.26239029,2020-08-22T16:54:00Z,31001001060,6808.7381538113
650113.714434933,5902645.17025514,2020-08-22T16:54:30Z,31001001060,6829.14680944681
650106.27621489,5902634.44061932,2020-08-22T16:55:00Z,31001001060,6835.97799865405
650095.184544306,5902630.31754598,2020-08-22T16:55:30Z,31001001060,6814.68661901951
650059.960729241,5902628.29838175,2020-08-22T16:56:00Z,31001001060,6705.02426263094
650071.630695914,5902655.62795583,2020-08-22T16:56:30Z,31001001060,6695.86275497278
650082.917337121,5902699.09685482,2020-08-22T16:57:00Z,31001001060,6613.90359749794
650097.698310683,5902752.0943815,2020-08-22T16:57:30Z,31001001060,13.8171437740326
650124.852225486,5902781.39412731,2020-08-22T16:58:00Z,31001001060,14.1320118546486
650155.735423594,5902812.90195258,2020-08-22T16:58:30Z,31001001060,16.8889984766642
650201.716240083,5902823.83813973,2020-08-22T16:59:00Z,31001001060,17.795808494091
650242.929922296,5902826.09168782,2020-08-22T16:59:30Z,31001001060,18.3931361635526
650278.432863157,5902841.65454364,2020-08-22T17:00:00Z,31001001060,18.8583220640818
650297.449477885,5902879.56287799,2020-08-22T17:00:30Z,31001001060,18.7875258366267
650324.736942684,5902906.71996997,2020-08-22T17:01:00Z,31001001060,15.8199862202009
650358.823873792,5902925.99283988,2020-08-22T17:01:30Z,31001001060,15.6002799312274
650387.854328555,5902948.35814276,2020-08-22T17:02:00Z,31001001060,15.303620326519
650415.155491143,5902963.51593459,2020-08-22T17:02:30Z,31001001060,14.71128505071
650444.43828549,5902985.44195024,2020-08-22T17:03:00Z,31001001060,13.8886390368144
650462.669945015,5903017.50022089,2020-08-22T17:03:30Z,31001001060,9.49552989800771
650479.216889685,5903054.54232159,2020-08-22T17:04:00Z,31001001060,9.25885060628255
650503.717231206,5903086.01372013,2020-08-22T17:04:30Z,31001001060,15.0284041166306
650526.716636274,5903120.41638767,2020-08-22T17:05:00Z,31001001060,28.870425927639
650544.542006166,5903141.70047664,2020-08-22T17:05:30Z,31001001060,34.337672328949
650577.476559406,5903137.66244905,2020-08-22T17:06:00Z,31001001060,35.7321801026662
650568.868906588,5903166.60852376,2020-08-22T17:06:30Z,31001001060,35.7675266981125
650552.680350421,5903200.56601536,2020-08-22T17:07:00Z,31001001060,31.5751691142718
650538.541622609,5903234.74367317,2020-08-22T17:07:30Z,31001001060,25.6258783817291
650543.997896591,5903220.30430765,2020-08-22T17:08:00Z,31001001060,28.5696247975032
650560.44846155,5903185.37748064,2020-08-22T17:08:30Z,31001001060,33.7022159695625
650577.391153509,5903150.4786883,2020-08-22T17:09:00Z,31001001060,36.6983275612195
650569.855442072,5903161.08707297,2020-08-22T17:09:30Z,31001001060,36.1125797231992
650557.088420803,5903195.50784001,2020-08-22T17:10:00Z,31001001060,31.9553218603134
650541.230431828,5903229.52891724,2020-08-22T17:10:30Z,31001001060,26.7952710946401
650544.217195044,5903220.35013074,2020-08-22T17:11:00Z,31001001060,28.5835712035497
650559.289153878,5903187.21079723,2020-08-22T17:11:30Z,31001001060,33.1733607808749
650576.001841528,5903152.13446453,2020-08-22T17:12:00Z,31001001060,36.6563238302867
650575.456398965,5903154.79460871,2020-08-22T17:12:30Z,31001001060,36.5558982292811
650559.780908925,5903188.36489079,2020-08-22T17:13:00Z,31001001060,33.2068120797475
650543.896933426,5903220.27945743,2020-08-22T17:13:30Z,31001001060,28.5643964250883
650539.016320718,5903231.85373122,2020-08-22T17:14:00Z,31001001060,26.0667997399966
650553.897846535,5903200.94390328,2020-08-22T17:14:30Z,31001001060,31.5674312710762
650570.783365035,5903162.76532636,2020-08-22T17:15:00Z,31001001060,36.0606827457746
650581.548262788,5903144.07484954,2020-08-22T17:15:30Z,31001001060,36.3655879020691
650567.707961797,5903176.18904539,2020-08-22T17:16:00Z,31001001060,35.0778114159902
650551.770401139,5903209.63525114,2020-08-22T17:16:30Z,31001001060,30.8984244585037
650535.723854286,5903240.63725137,2020-08-22T17:17:00Z,31001001060,24.0058250665665
650549.652537381,5903210.6031951,2020-08-22T17:17:30Z,31001001060,30.7773702303569
650567.268691197,5903171.82139224,2020-08-22T17:18:00Z,31001001060,35.3489775220553
650581.388409156,5903142.10259497,2020-08-22T17:18:30Z,31001001060,36.1854766050975
650568.696552197,5903168.05924233,2020-08-22T17:19:00Z,31001001060,35.6745729207993
650555.175133388,5903203.48658861,2020-08-22T17:19:30Z,31001001060,31.412993868192
650533.025345427,5903236.54126004,2020-08-22T17:20:00Z,31001001060,24.7505821466446
650546.232919298,5903216.37901404,2020-08-22T17:20:30Z,31001001060,30.0932724873225
650561.874941497,5903181.80757764,2020-08-22T17:21:00Z,31001001060,34.2267456769943
650577.345818047,5903152.87257697,2020-08-22T17:21:30Z,31001001060,36.6547135829926
650573.86530996,5903158.70826161,2020-08-22T17:22:00Z,31001001060,36.3661367734273
650555.869539795,5903189.42005325,2020-08-22T17:22:30Z,31001001060,32.234336578846
650540.497297819,5903226.31441462,2020-08-22T17:23:00Z,31001001060,27.5271649916967
650539.588324452,5903228.28937241,2020-08-22T17:23:30Z,31001001060,26.9332995812098
650557.584423765,5903193.08937186,2020-08-22T17:24:00Z,31001001060,32.0796652714411
650570.776293651,5903163.21467599,2020-08-22T17:24:30Z,31001001060,36.0367923259735
650578.580991865,5903144.62794844,2020-08-22T17:25:00Z,31001001060,36.4987850228945
650565.722058107,5903179.39370967,2020-08-22T17:25:30Z,31001001060,34.7076637466749
650553.569785777,5903210.52005774,2020-08-22T17:26:00Z,31001001060,30.8779702742895
650532.592733635,5903241.33213937,2020-08-22T17:26:30Z,31001001060,23.5073592424393
650549.352095593,5903206.19360474,2020-08-22T17:27:00Z,31001001060,31.1083003401756
650566.93253611,5903172.46984425,2020-08-22T17:27:30Z,31001001060,35.2835317413012
650580.349823377,5903141.88131258,2020-08-22T17:28:00Z,31001001060,36.2163885831833
650568.376921607,5903166.20243058,2020-08-22T17:28:30Z,31001001060,35.7672626336416
650554.881677785,5903198.95937204,2020-08-22T17:29:00Z,31001001060,31.7126818458239
650539.063719096,5903232.22280207,2020-08-22T17:29:30Z,31001001060,26.0327951153119
650542.584433593,5903220.7593253,2020-08-22T17:30:00Z,31001001060,28.4241188089053
650559.882801041,5903185.72643096,2020-08-22T17:30:30Z,31001001060,33.5211954951286
650574.67890591,5903153.80666697,2020-08-22T17:31:00Z,31001001060,36.5749335686366
650584.614791959,5903139.84972455,2020-08-22T17:31:30Z,31001001060,35.4787320534388
650582.344466998,5903136.70710249,2020-08-22T17:32:00Z,31001001060,34.7327781319618
650581.239658813,5903127.53412749,2020-08-22T17:32:30Z,31001001060,32.0488109906515
650583.531339956,5903126.50575713,2020-08-22T17:33:00Z,31001001060,31.6901805679003
650564.844198519,5903114.36400542,2020-08-22T17:33:30Z,31001001060,30.2377840677897
650535.963627596,5903092.61411449,2020-08-22T17:34:00Z,31001001060,24.1329959869385
650509.999752564,5903069.5475988,2020-08-22T17:34:30Z,31001001060,10.7382913589478
650485.052668291,5903053.49205674,2020-08-22T17:35:00Z,31001001060,9.28531640768051
650459.095759918,5903022.8286768,2020-08-22T17:35:30Z,31001001060,9.48266803820928
650435.022250639,5903004.18475938,2020-08-22T17:36:00Z,31001001060,11.5375159104665
650418.298070157,5902976.43727296,2020-08-22T17:36:30Z,31001001060,13.9535055478414
650386.858071973,5902968.80122502,2020-08-22T17:37:00Z,31001001060,14.2014244357745
650375.064017524,5902943.56753463,2020-08-22T17:37:30Z,31001001060,15.2995934486389
650354.535623598,5902915.39204307,2020-08-22T17:38:00Z,31001001060,15.9880445679029
650324.383430561,5902888.05340346,2020-08-22T17:38:30Z,31001001060,16.1275725166003
650307.669415237,5902854.02003539,2020-08-22T17:39:00Z,31001001060,18.7524310946465
650281.409175971,5902838.59069538,2020-08-22T17:39:30Z,31001001060,18.7424414436022
650247.036144206,5902829.27256147,2020-08-22T17:40:00Z,31001001060,18.3767503261566
650213.463183057,5902818.02110291,2020-08-22T17:40:30Z,31001001060,18.0986421386401
650179.179027854,5902806.5428316,2020-08-22T17:41:00Z,31001001060,17.770946653684
650133.194171123,5902798.77371994,2020-08-22T17:41:30Z,31001001060,16.7423578937848
650117.725877049,5902765.78515402,2020-08-22T17:42:00Z,31001001060,13.7722177386284
650094.42549873,5902734.7888918,2020-08-22T17:42:30Z,31001001060,1211.45696452061
650078.485825931,5902701.63842709,2020-08-22T17:43:00Z,31001001060,6595.66447352568
650075.502736064,5902663.03529335,2020-08-22T17:43:30Z,31001001060,6691.33106612762
650068.340107818,5902650.08058786,2020-08-22T17:44:00Z,31001001060,6697.06976579825
650058.733986134,5902627.37842722,2020-08-22T17:44:30Z,31001001060,6701.78666357597
650036.759681261,5902611.80832471,2020-08-22T17:45:00Z,31001001060,6624.98005929391
650089.431847279,5902631.57879748,2020-08-23T16:28:30Z,31001001060,6795.9024045984
650102.2785525,5902638.5924948,2020-08-23T16:29:00Z,31001001060,6817.06767723958
650096.223537627,5902627.31959935,2020-08-23T16:29:30Z,31001001060,6823.14203998645
650058.650066079,5902630.06424371,2020-08-23T16:30:00Z,31001001060,6697.29991840522
650068.24327883,5902651.71943263,2020-08-23T16:30:30Z,31001001060,6693.24196460247
650068.646009641,5902693.91996544,2020-08-23T16:31:00Z,31001001060,6594.15936648051
650085.14167721,5902719.42817798,2020-08-23T16:31:30Z,31001001060,5857.65596316258
650104.990541585,5902746.51568201,2020-08-23T16:32:00Z,31001001060,14.5794136683146
650124.013952403,5902780.07232626,2020-08-23T16:32:30Z,31001001060,14.0567649126053
650155.690504142,5902788.54953826,2020-08-23T16:33:00Z,31001001060,17.6531415581703
650177.106325184,5902808.33420267,2020-08-23T16:33:30Z,31001001060,17.6864790240924
650208.986985292,5902820.90687392,2020-08-23T16:34:00Z,31001001060,18.0138086517652
650217.417649745,5902818.95312857,2020-08-23T16:34:30Z,31001001060,18.1503328879674
650219.799722575,5902822.77213952,2020-08-23T16:35:00Z,31001001060,18.1958988070488
650218.084403266,5902823.53300801,2020-08-23T16:35:30Z,31001001060,18.1828751881917
650223.056053591,5902822.3273123,2020-08-23T16:36:00Z,31001001060,18.2119738936424
650222.160149393,5902823.75509593,2020-08-23T16:36:30Z,31001001060,18.2199329694112
650219.119635,5902826.9209894,2020-08-23T16:37:00Z,31001001060,18.2060744841894
650224.072420247,5902824.11623341,2020-08-23T16:37:30Z,31001001060,18.2326237440109
650258.514095021,5902829.53279187,2020-08-23T16:38:00Z,31001001060,18.4347823262215
650291.674882398,5902846.87179114,2020-08-23T16:38:30Z,31001001060,18.9408167878787
650308.922891395,5902855.42979752,2020-08-23T16:39:00Z,31001001060,18.6826846837997
650336.489300297,5902874.24383277,2020-08-23T16:39:30Z,31001001060,16.0165521065394
650360.255137185,5902897.73120582,2020-08-23T16:40:00Z,31001001060,16.2428057273229
650391.816863677,5902907.88519601,2020-08-23T16:40:30Z,31001001060,15.7129764596621
650429.975661101,5902907.996036,2020-08-23T16:41:00Z,31001001060,15.1254174073537
650463.679417283,5902903.21703327,2020-08-23T16:41:30Z,31001001060,13.1211834470431
650494.946009232,5902909.65068707,2020-08-23T16:42:00Z,31001001060,9.97305764754613
650512.250321921,5902913.01898275,2020-08-23T16:42:30Z,31001001060,7.69369932413101
650526.630162864,5902919.59843658,2020-08-23T16:43:00Z,31001001060,7.6194686571757
650550.012552076,5902936.06123112,2020-08-23T16:43:30Z,31001001060,7.67422411839167
650574.21594942,5902956.067204,2020-08-23T16:44:00Z,31001001060,7.75877364476522
650588.762523263,5902985.61752376,2020-08-23T16:44:30Z,31001001060,7.42576057513555
650600.854937039,5903018.95024899,2020-08-23T16:45:00Z,31001001060,8.0840594847997
650616.653897046,5903041.97815001,2020-08-23T16:45:30Z,31001001060,10.523897922039
650627.641373295,5903072.84781577,2020-08-23T16:46:00Z,31001001060,16.6654582063357
650636.938281897,5903095.57611656,2020-08-23T16:46:30Z,31001001060,20.5849195679029
650642.406014374,5903113.38295122,2020-08-23T16:47:00Z,31001001060,22.8032713810603
650641.45001604,5903125.32474132,2020-08-23T16:47:30Z,31001001060,24.9213877439499
650648.538695082,5903150.88363433,2020-08-23T16:48:00Z,31001001060,26.371927134196
650658.87035268,5903175.55751618,2020-08-23T16:48:30Z,31001001060,24.7213053822517
650661.419200292,5903192.51782666,2020-08-23T16:49:00Z,31001001060,22.1727848529816
650674.880738422,5903221.54471613,2020-08-23T16:49:30Z,31001001060,9.30858691533407
650683.191050001,5903250.55129457,2020-08-23T16:50:00Z,31001001060,8.57922454277674
650685.200242673,5903284.24410212,2020-08-23T16:50:30Z,31001001060,7.05390861431758
650693.910857039,5903317.07509027,2020-08-23T16:51:00Z,31001001060,5.24255422751109
650687.508956517,5903348.90001285,2020-08-23T16:51:30Z,31001001060,3.11234209537506
650671.301829392,5903374.40138546,2020-08-23T16:52:00Z,31001001060,3.09647382497788
650655.126150589,5903398.25811358,2020-08-23T16:52:30Z,31001001060,3.11510809262594
650640.996853786,5903429.59991736,2020-08-23T16:53:00Z,31001001060,3.0640727241834
650618.494755008,5903462.7181262,2020-08-23T16:53:30Z,31001001060,3.2433097799619
650597.286998851,5903485.15689343,2020-08-23T16:54:00Z,31001001060,3.27530394792557
650571.446581285,5903505.64360036,2020-08-23T16:54:30Z,31001001060,3.25335597991943
650549.765707629,5903518.54524879,2020-08-23T16:55:00Z,31001001060,3.29533496300379
650536.191901294,5903532.73441978,2020-08-23T16:55:30Z,31001001060,3.3540776014328
650541.782119832,5903583.29418137,2020-08-23T16:56:00Z,31001001060,3.74456431070964
650524.145137334,5903607.30689831,2020-08-23T16:56:30Z,31001001060,3.62149716218313
650502.860521261,5903627.83440298,2020-08-23T16:57:00Z,31001001060,3.44429591099421
650497.551300645,5903644.19180019,2020-08-23T16:57:30Z,31001001060,3.70223653713862
650497.147635761,5903675.60016872,2020-08-23T16:58:00Z,31001001060,16.1959989945094
650504.787173262,5903710.70493229,2020-08-23T16:58:30Z,31001001060,16.0763944943746
650501.756404582,5903729.61967908,2020-08-23T16:59:00Z,31001001060,15.9065957466761
650507.820117328,5903747.23399087,2020-08-23T16:59:30Z,31001001060,15.5294935464859
650510.742168413,5903747.09234938,2020-08-23T17:00:00Z,31001001060,15.4815076351166
650502.267169484,5903751.90293228,2020-08-23T17:00:30Z,31001001060,15.5928785721461
650505.828134589,5903748.66421762,2020-08-23T17:01:00Z,31001001060,15.5542019685109
650506.666638861,5903749.11002385,2020-08-23T17:01:30Z,31001001060,15.5381581902504
650505.504817851,5903749.39019665,2020-08-23T17:02:00Z,31001001060,15.5554497917493
650515.141537722,5903745.74185743,2020-08-23T17:02:30Z,31001001060,15.4159542282422
650506.812083076,5903748.01895651,2020-08-23T17:03:00Z,31001001060,15.5417519211769
650513.327596619,5903745.75674536,2020-08-23T17:03:30Z,31001001060,15.4454155683517
650507.953980362,5903748.83843116,2020-08-23T17:04:00Z,31001001060,15.5185163537661
650507.876455487,5903748.71850696,2020-08-23T17:04:30Z,31001001060,15.5204680562019
650509.798023908,5903748.23566065,2020-08-23T17:05:00Z,31001001060,15.4910951813062
650507.889203263,5903749.29271959,2020-08-23T17:05:30Z,31001001060,15.5170315464338
650509.598656972,5903748.1886375,2020-08-23T17:06:00Z,31001001060,15.4947177330653
650512.041848996,5903746.05174231,2020-08-23T17:06:30Z,31001001060,15.4650578776995
650508.930600721,5903748.58227416,2020-08-23T17:07:00Z,31001001060,15.5037087877591
650508.04189504,5903749.00551113,2020-08-23T17:07:30Z,31001001060,15.5161224444707
650508.697776754,5903747.50970735,2020-08-23T17:08:00Z,31001001060,15.5135252078374
650510.391991471,5903747.3659346,2020-08-23T17:08:30Z,31001001060,15.48592547973
650507.654356634,5903748.70445422,2020-08-23T17:09:00Z,31001001060,15.5242113828659
650512.167497029,5903746.25234474,2020-08-23T17:09:30Z,31001001060,15.4618013064067
650509.820086396,5903747.77246344,2020-08-23T17:10:00Z,31001001060,15.4933183391889
650510.0752209,5903747.16039209,2020-08-23T17:10:30Z,31001001060,15.4924064596494
650509.654524975,5903747.49724324,2020-08-23T17:11:00Z,31001001060,15.4976258556048
650510.24935276,5903746.64220799,2020-08-23T17:11:30Z,31001001060,15.4923018018405
650483.531810509,5903760.30632416,2020-08-23T17:12:00Z,31001001060,15.7915479063988
650454.360612311,5903784.17071895,2020-08-23T17:12:30Z,31001001060,15.7922617554665
