x,y,time
20.574461902214,-9.40543570258706,106
20.7355433652657,-9.42331751356588,107
20.9224517576705,-9.44239094251716,108
21.1178834048471,-9.44269691063544,109
21.3630937120081,-9.44064042973236,110
21.583110040972,-9.41609455556298,111
21.7839924752395,-9.3813485807701,112
22.0265690962153,-9.32989126507318,113
22.2435269618086,-9.32423737419459,114
22.4495270343489,-9.29708812727694,115
22.6388704901479,-9.29568864858136,116
22.8142143820556,-9.30918107507565,117
22.9771433883188,-9.32575004680083,118
23.1525860240426,-9.39457943673403,119
23.3188602368935,-9.46520899875686,120
23.4656611395895,-9.54846419423477,121
23.6523896219582,-9.65298585357359,122
23.8285351507936,-9.7731172741086,123
23.9954271537278,-9.85109580284182,124
24.1557836907813,-9.96769371736826,125
24.3356781148298,-10.0888337516989,126
24.5096268143063,-10.2864445886789,127
24.6788954308183,-10.5016195805945,128
24.8230232201317,-10.7284901640569,129
24.9539192439088,-10.9015994184927,130
25.0841173906741,-11.1019496622984,131
25.1929167817629,-11.326128844683,132
25.316503089279,-11.5904303271737,133
25.3891575428419,-11.8437072293525,134
25.4701428186983,-12.0550853063355,135
25.5004720053315,-12.3004874803026,136
25.5205888400412,-12.5545687678741,137
25.5234430828751,-12.7599621679224,138
25.5054283865449,-12.9830873130177,139
25.4859581017172,-13.1798715709188,140
25.4057797094029,-13.3602889891343,141
25.3647559913012,-13.5787602691191,142
25.2714145155209,-13.7540246772528,143
25.1651461192243,-13.9004055143306,144
25.0253880739376,-14.0594399044596,145
24.8644625139961,-14.2441449036065,146
24.7733681837568,-14.4376161558924,147
24.6846509279773,-14.6012368379141,148
24.5566552439621,-14.7795933378595,149
24.3788589205759,-15.0141986873109,150
24.2189864171606,-15.2486727882736,151
24.0617190196546,-15.4538217955452,152
23.8974456962856,-15.6918615146966,153
23.70679689103,-15.9327336045172,154
23.4724881972289,-16.2077950199473,155
23.2085505039691,-16.4736272921128,156
22.9818078662883,-16.7383716951352,157
22.7397721172043,-16.9988962726065,158
22.4583925708184,-17.2740721441638,159
22.2422997404516,-17.5663841044487,160
22.044096007808,-17.8250373118583,161
21.8422398363254,-18.0751619350341,162
21.6782026795699,-18.3262501763009,163
21.5457367838646,-18.6748667935812,164
21.3961568273707,-19.0572229372649,165
21.3199770738469,-19.4075835111796,166
21.2371816301961,-19.7639205344983,167
21.1105788038843,-20.1516947415226,168
20.9818994655792,-20.5457346150118,169
20.8624173795063,-20.9438804941722,170
20.8189849484058,-21.3500671815581,171
20.7797978889609,-21.7322805549197,172
20.755979862351,-22.0583101640368,173
20.7301758308356,-22.3462838524089,174
20.6942281153337,-22.5887275897846,175
20.657891059668,-22.8368502943218,176
20.647418564348,-23.0530629603167,177
20.7033877570258,-23.2962627809153,178
20.7910271884411,-23.539041909489,179
20.9154646897056,-23.7072163689245,180
20.9981152830481,-23.8724367500124,181
21.1105142679153,-24.0440967746108,182
21.2276842573003,-24.2309689947359,183
21.2956830010956,-24.3894884412635,184
21.3789504101024,-24.4776176599054,185
21.4554857570067,-24.5508301447214,186
21.5772332611397,-24.6309167483415,187
21.6720960151983,-24.6432160217456,188
21.7513311415222,-24.6801259741124,189
21.7994244265369,-24.6801844345361,190
21.8409035051918,-24.69368911665,191
21.8943833619581,-24.7395331631849,192
21.9234395988,-24.7455776467072,193
21.9784163881225,-24.8089412907847,194
21.9937372175241,-24.8808755766478,195
21.9753048070199,-24.9508760018686,196
22.0032361440848,-25.0335931577327,197
21.9981876940604,-25.1669336137012,198
22.0063885435326,-25.3180778237423,199
22.0022631881084,-25.5158925408272,200
22.0112865560736,-25.6483724601066,201
22.074030493488,-25.837464208702,202
22.1861561287699,-26.0899916976449,203
22.2854782023375,-26.3152029172683,204
22.3098796683775,-26.5069484771907,205
22.4135069299222,-26.7011141642342,206
22.5363513180559,-26.8979972925047,207
22.6740154873751,-27.0678027281443,208
22.8084987224024,-27.1895714046935,209
22.9565725981295,-27.359667883585,210
23.0964388788085,-27.4847289098162,211
23.2469344643006,-27.6010329260806,212
23.3816461101815,-27.7258411378582,213
23.4699328147214,-27.8077756263358,214
23.5879810212574,-27.8580781884851,215
23.7521715073509,-27.8665883570728,216
23.9032246103833,-27.8842208096217,217
24.0112574295066,-27.8767287725548,218
24.1376269691318,-27.8599483795503,219
24.2600422087623,-27.8600102159905,220
24.3246928153081,-27.8039880517078,221
24.3881184488399,-27.7439247574374,222
24.4301592934966,-27.6868080018203,223
24.4604771786367,-27.6139512503846,224
24.45327625681,-27.5301131076846,225
24.5037673169904,-27.4704766924531,226
24.5426803503903,-27.4137302168959,227
24.5295745485702,-27.2749329982022,228
24.523024366797,-27.1412285605834,229
24.5250045400611,-27.0196538424359,230
24.4954820737045,-26.8770741851445,231
24.3743490486224,-26.7245327094372,232
24.2351974655638,-26.5922221479495,233
24.1170368835472,-26.4971133102699,234
23.999333421976,-26.376848743197,235
23.8808506174745,-26.2551964833614,236
23.7826362770929,-26.1205861641808,237
23.6485199423287,-25.9979657939385,238
23.5520899930706,-25.9305255622353,239
23.4574180860914,-25.8622289546382,240
23.3872137077001,-25.7190021095805,241
23.3514173607068,-25.6252928038206,242
23.3234694035615,-25.5648881536306,243
23.2680361160485,-25.54833226265,244
23.2508279528444,-25.5437608045155,245
23.1701279237643,-25.495191134907,246
23.0736546904531,-25.4524860375415,247
22.9709510933487,-25.4187917085689,248
22.864999751768,-25.4268982929994,249
22.793735932926,-25.4327597430828,250
22.7282449642748,-25.4054611254827,251
22.6770587247739,-25.3065728288584,252
22.6246731500674,-25.1677032637577,253
22.5654309846775,-25.0593782177616,254
22.5295724325896,-24.9692772601778,255
22.5310133679186,-24.8615911453891,256
22.4557297498215,-24.7563792285361,257
22.4002310060261,-24.6444842782128,258
22.3578017098555,-24.5767097444323,259
22.3026484176389,-24.5239035651625,260
22.2789501287182,-24.5017200553295,261
22.2433031520646,-24.5096154969675,262
22.1992945931356,-24.5402970174234,263
22.1835307663536,-24.5836031071255,264
22.2229647789994,-24.6262239680108,265
22.2702290168333,-24.6477756471615,266
22.3030738057815,-24.6851469918474,267
22.2973106933902,-24.7491226674732,268
22.2810977991281,-24.760238223298,269
22.2352141503748,-24.7394118415457,270
22.1819842421821,-24.6967618853293,271
22.1424056941304,-24.6007097140861,272
22.0764313721703,-24.5377835943707,273
22.096325710786,-24.4107272003878,274
22.1208013349221,-24.2470693350704,275
22.1808584437438,-24.0768858702165,276
22.1666561431381,-23.8901802487128,277
22.1763872238589,-23.7052510040444,278
22.1439152152951,-23.5275573917861,279
22.141448533036,-23.403723748645,280
22.151737660591,-23.2586667394471,281
22.1488145751355,-23.0481377998894,282
22.1882141720103,-22.7751235360144,283
22.20444570005,-22.5021505065317,284
22.2018220699636,-22.2380798985281,285
22.1673013109793,-21.9734822787895,286
22.1121457914072,-21.6776038753947,287
22.0882593214825,-21.340494483178,288
22.0786923509207,-20.9971075851665,289
22.1013967606075,-20.6250257931449,290
22.1111962957433,-20.2612497728795,291
22.1328118419745,-19.8888642785545,292
22.1617876942226,-19.4860863396542,293
22.1446644808969,-18.9752055753445,294
22.1846429826761,-18.4762659398118,295
22.2281128629354,-18.0086292741292,296
22.2951477304373,-17.536117210308,297
22.3913254529077,-17.0860074557015,298
22.4839657972292,-16.6246245916771,299
22.5649931185887,-16.1615783117705,300
22.6729218315035,-15.665786979109,301
22.7452670492123,-15.2105431066261,302
22.8790813491509,-14.8028805055148,303
22.9979755977054,-14.3533414627825,304
23.1672846412092,-13.905603118448,305
23.381470350289,-13.4962586298918,306
23.5940202283033,-13.1293708882299,307
23.8204221811784,-12.7874496273244,308
24.0095972384514,-12.4335219902083,309
24.2052976706509,-12.103501102215,310
24.4303913849258,-11.7372550984998,311
24.6541453527154,-11.3705516202869,312
24.8589302880169,-11.0049306013335,313
25.0386899959994,-10.6471173208336,314
25.2137080319664,-10.3059576001748,315
25.4193484041132,-9.97697261803345,316
25.605429723829,-9.61765787938175,317
25.7839273331692,-9.30825660084361,318
25.9175520171801,-8.97035870679858,319
26.0642803907132,-8.65041099088501,320
26.2498163739737,-8.3134132559581,321
26.4794202739005,-7.98501979631927,322
26.730433645054,-7.70614633939451,323
26.9167517244777,-7.42177873727153,324
27.1147275982807,-7.16347341564595,325
27.3233016968279,-6.87444878845467,326
27.5164254081302,-6.61762207003737,327
27.7111278818725,-6.42298957278176,328
27.8743602682288,-6.25950578130395,329
28.0560059167704,-6.11754798959956,330
28.2235790983646,-6.00478924720268,331
28.3377229583206,-5.90186826687501,332
28.4378566096693,-5.82000577894915,333
28.5795340505561,-5.75288953500856,334
28.7077092250298,-5.67664764375551,335
28.8567068938382,-5.63906881695544,336
29.0329352519822,-5.57798020579582,337
29.2057794292941,-5.51819493734438,338
29.3639222219387,-5.46082542819024,339
29.5019967239839,-5.46959060520044,340
29.6609140089651,-5.48779431994032,341
29.7827122981312,-5.52336761830525,342
29.9099325347444,-5.53118769347735,343
30.0253688836276,-5.49446279864165,344
30.0662116955544,-5.41917670787488,345
30.0612736501474,-5.38092892980402,346
30.0856694728422,-5.36885247171552,347
30.1034726382256,-5.3598746039032,348
30.1465568313455,-5.38489564827005,349
30.2490188099303,-5.46061850896094,350
30.396471030498,-5.50957065329391,351
30.5625894895958,-5.55536851308197,352
30.7375122339633,-5.58064173237818,353
30.9027832879308,-5.6438058547117,354
31.1151079408898,-5.71657244086995,355
31.3422151404076,-5.82526454339573,356
31.5273250390536,-5.95825389337492,357
31.7037653487029,-6.08126806638227,358
31.8154341113927,-6.22783276659593,359
31.9186377380817,-6.40317236632968,360
31.9370421632613,-6.61669203995879,361
31.9970153816201,-6.87171505644546,362
32.0355055376816,-7.14917573437241,363
32.0595029515473,-7.36670979556356,364
32.0776165578076,-7.60081794058231,365
32.1149070690973,-7.86577112509897,366
32.1731012563364,-8.17028248975656,367
32.2482579642352,-8.47351147799581,368
32.3036386218131,-8.78325076776134,369
32.3144017044289,-9.07875038299239,370
32.3125433063045,-9.37736268999507,371
32.3195918119631,-9.6423108071797,372
32.3002303987408,-9.87897797849878,373
32.2790591290321,-10.0772069411876,374
32.2210448950276,-10.2636998632426,375
32.1639257603369,-10.4108976163285,376
32.1120614777603,-10.5575946234874,377
32.0565788043655,-10.6715830306258,378
31.9969745035695,-10.7883337172284,379
31.9948467253973,-10.9245000268949,380
32.0170997429699,-11.0968830033068,381
32.0743794481794,-11.2884435494292,382
32.1010490563213,-11.5000672803134,383
32.1324303049233,-11.6890728020225,384
32.2000406160418,-11.8759609876132,385
32.2644948180585,-12.0792288614485,386
32.2597005766105,-12.3071021168905,387
32.2660081043691,-12.4821399590069,388
32.2113921000104,-12.6612329884997,389
32.1319796100839,-12.8766001961855,390
32.0964114742121,-13.1013839721376,391
32.0812029865424,-13.3186943853752,392
32.1011397008313,-13.5050717654201,393
32.1304630922452,-13.6904322503842,394
32.1556842567979,-13.8685156931328,395
32.1509012024184,-14.0762114626561,396
32.1970522607577,-14.2543351781178,397
32.2437168283828,-14.4257079648138,398
32.2666245082601,-14.5701329434158,399
32.3166879606563,-14.6623001130808,400
32.4000413380888,-14.7469136081103,401
32.5422281950505,-14.8388524157664,402
32.6623264253228,-14.9534410812273,403
32.7675479950109,-15.0841341351419,404
32.8573812479923,-15.241411301982,405
32.9334285856013,-15.38373707569,406
32.9962538096145,-15.5700580416683,407
33.048385870168,-15.8083564833503,408
33.1454915393004,-16.0631887016991,409
33.2183928937027,-16.278319096526,410
33.2774477066177,-16.4852266646452,411
33.3561473736964,-16.7037702398524,412
33.4691705902138,-16.8965727805939,413
33.5552911308424,-17.0967368525414,414
33.6234734947618,-17.2965672865164,415
33.707003762798,-17.4900717056517,416
33.8213454408352,-17.6449573782623,417
33.9253842714295,-17.7554925118128,418
33.9817035376631,-17.8228851042676,419
34.0914436699343,-17.8576828944354,420
34.2447897937771,-17.8812695746618,421
34.3723972283545,-17.8443952285193,422
34.4953758577432,-17.7430584654533,423
34.5597407969775,-17.6013464146263,424
34.6410013639532,-17.469479413589,425
34.7720953842671,-17.3734432640979,426
34.8483130861737,-17.2731697714913,427
34.8981262068113,-17.1926223260557,428
34.9264796579889,-17.1049093901139,429
34.9325274712305,-17.0365205587483,430
34.8735612408295,-16.9400971422025,431
34.8317627786145,-16.7757248686728,432
34.7419123621979,-16.5838737782256,433
34.6530611448922,-16.3721842892219,434
34.5849122860805,-16.1635363409413,435
34.5118009217721,-15.8894592105092,436
34.4686205737283,-15.6234036148917,437
34.4254831263228,-15.3187441490022,438
34.3625380968988,-14.969901038239,439
34.3214807759827,-14.6229162970919,440
34.2673986636753,-14.3866990135303,441
34.270971757486,-14.1657359333185,442
34.2738906237557,-13.9346039181191,443
34.3039690293646,-13.7497155133734,444
34.3399937193793,-13.6097331708095,445
34.2792948941847,-13.443623019332,446
34.1762100607606,-13.3700692512691,447
34.061651538182,-13.2905323836128,448
33.9569418655449,-13.2211726381796,449
33.7795574820417,-13.1742178049347,450
33.6364137020465,-13.1261803631433,451
33.4768423192035,-13.0773650210354,452
33.296433997722,-13.0216425887478,453
33.0699859037783,-12.9630759631594,454
32.8016651970495,-12.92276359235,455
32.540508756546,-12.8750078982008,456
32.3008321642658,-12.7839180587092,457
31.9989943668719,-12.6733570160664,458
31.6711387287515,-12.5172282884935,459
31.3669395628055,-12.3729950486711,460
31.0543655283659,-12.213037385117,461
30.817151538457,-12.0402139949672,462
30.6244403098206,-11.8945681066325,463
30.4545888532518,-11.7779060966044,464
30.2882903148894,-11.6038865078393,465
30.1342336534901,-11.4597494081183,466
29.9607288613696,-11.2881526911929,467
29.8107375727021,-11.128482900983,468
29.7109877044255,-11.0070841347305,469
29.6478109134331,-10.9370784834243,470
29.5599426567984,-10.9069727856461,471
29.4221646915429,-10.939705004159,472
29.2836425820075,-10.9999970539326,473
29.1619620675459,-11.0280166384314,474
29.0858326529025,-11.0740177529671,475
28.9691419005746,-11.0636692500356,476
28.8664144369186,-11.0590387159781,477
28.7731937590705,-11.0844371829711,478
28.7199430335492,-11.1184105961142,479
28.6668665651042,-11.1705032789686,480
28.603448296444,-11.2357223494012,481
28.5046973814242,-11.2977222248384,482
28.3914078120927,-11.3558576067552,483
28.2688267154583,-11.3886257340296,484
28.2237160809916,-11.4035149480194,485
28.2575896437018,-11.3933193710754,486
28.2854653362404,-11.3791093964454,487
28.2794744694787,-11.3909350359221,488
28.2106364471175,-11.3881829827754,489
28.1596011272116,-11.3723163607895,490
28.0747804407086,-11.3696485679757,491
28.0645719440376,-11.3794201168113,492
28.0263027937799,-11.3540428988629,493
27.9923450307234,-11.2863912920568,494
28.0806728603651,-11.2164414206123,495
28.1318428467468,-11.1604098219676,496
28.1918055398427,-11.0527632228154,497
28.2152420186835,-10.9869626404603,498
28.2493052671036,-10.9515825326678,499
28.2548166789544,-10.8897805645419,500
28.2626850212936,-10.8587463538864,501
28.2609213205394,-10.799813841251,502
28.2214292651871,-10.7720926645229,503
28.1830874614115,-10.7277250491336,504
28.1771598199974,-10.6900525685604,505
28.2222228122872,-10.6246724337648,506
28.2225739395507,-10.5181777134631,507
28.2149516158816,-10.4171150485222,508
28.2444852158617,-10.2984436146084,509
28.2378673114963,-10.2395860336609,510
28.1506836987537,-10.1902899393947,511
28.0353740701918,-10.1806019078115,512
27.8915008169977,-10.1645816671462,513
27.7520206454528,-10.1493284584915,514
27.6024446631724,-10.141886838761,515
27.463248488002,-10.1406043132943,516
27.3133560594074,-10.1089868753936,517
27.1784016110262,-10.0829172270455,518
27.0344650373312,-9.99819004917258,519
26.9313897379089,-9.97592964418718,520
26.8068438545287,-9.9426472599076,521
26.6940656259655,-9.84254433183926,522
26.555302649607,-9.78069132559427,523
26.4259535390971,-9.74548819377435,524
26.2976680840892,-9.72367770563571,525
26.1181862175452,-9.6993760193957,526
25.9376909426207,-9.6831783795408,527
25.7984725436808,-9.6820483979897,528
25.6837856518578,-9.61946111889155,529
25.5759643007936,-9.55423015928262,530
25.4322461414695,-9.45545060708146,531
25.3287187249361,-9.45350737993994,532
25.2297896095638,-9.41558685770923,533
25.1184205444064,-9.33655176005469,534
25.0616848189281,-9.2744999823784,535
24.9815219746987,-9.22086570112714,536
24.9126442684314,-9.11507673779717,537
24.8860512562641,-9.01008804851163,538
24.8792102751573,-8.87406538578463,539
24.8627073806848,-8.72200832736102,540
24.8331805703145,-8.57804460164933,541
24.8155785824082,-8.44628216817098,542
24.8147165804042,-8.36247160179213,543
24.8144656807379,-8.34858248427687,544
24.8562986022316,-8.33568924856464,545
24.8951938118444,-8.31444403441264,546
24.9109609001097,-8.30967618526541,547
24.943561615588,-8.28487123399653,548
24.9052395919065,-8.24541645163744,549
24.8801940006353,-8.21762302915471,550
24.87151002004,-8.18880242238026,551
24.8558227565143,-8.11921940765475,552
24.8047951869061,-8.04098670140011,553
24.7421817648668,-7.93873615626783,554
24.7302840393455,-7.82301786648041,555
24.6948947193682,-7.65454200145577,556
24.5857957018314,-7.48616646980713,557
24.5048017885622,-7.35274947758365,558
24.4094282322165,-7.23669598247734,559
24.2996570068659,-7.1153784998675,560
24.1532923978547,-7.00508528362203,561
24.0091351137728,-6.90240931467748,562
23.8902412958222,-6.78056731756278,563
23.7549756407119,-6.68591416444472,564
23.6030513444212,-6.65440802737292,565
23.4891652259085,-6.55908424278254,566
23.3696574637663,-6.45177702386344,567
23.2474365325348,-6.31309940942622,568
23.107688067738,-6.18715661177984,569
22.9994722879874,-6.06074482802773,570
22.8616907539422,-6.00558109045878,571
22.7537690014239,-5.94009514187134,572
22.6737199806351,-5.86098682787555,573
22.5803482775643,-5.81239800107168,574
22.5159216673306,-5.78167535579833,575
22.4842767268706,-5.70868639868513,576
22.4716358268637,-5.6221750532704,577
22.5238713531011,-5.54547188043503,578
22.5124329162489,-5.45852268482454,579
22.4640443511292,-5.41629314813359,580
22.3726914201806,-5.33750543488202,581
22.2885171170857,-5.32121152630589,582
22.2566003431272,-5.33729901273365,583
22.2788723722607,-5.33146800864738,584
22.3162831366811,-5.28897683549131,585
22.3809888790206,-5.30263718123043,586
22.4397767695039,-5.29683331793702,587
22.5123563152501,-5.28024163147772,588
22.5954919692185,-5.26510778564454,589
22.6526760186829,-5.27026091280042,590
22.6993557671819,-5.3026296259231,591
22.7407984101898,-5.32950691691202,592
22.8258973226121,-5.3173448162014,593
22.8761983661764,-5.35293448992739,594
22.8580135740376,-5.42133546201339,595
22.8647123708898,-5.43609503584088,596
22.8452291134677,-5.48909195030829,597
22.81221700196,-5.62484367033748,598
22.8087391397441,-5.75732300914837,599
22.7809766448108,-5.87616767716873,600
22.742884116686,-5.99222949335576,601
22.7535038927092,-6.13384656825515,602
22.7807724158924,-6.26169069948397,603
22.8247998130729,-6.39263934610491,604
22.8635846798938,-6.49156112508751,605
22.8653145537266,-6.57889971280313,606
22.8192444020932,-6.64236182537834,607
22.7669662152485,-6.69416713534225,608
22.7796192268168,-6.73191323466468,609
22.7990949402348,-6.74465375581582,610
22.8234271636446,-6.83013484583006,611
22.8578885522685,-6.89737930788744,612
22.8793666525131,-7.00627644111329,613
22.8557734210667,-7.10140524589485,614
22.9180493450381,-7.1526706436761,615
22.9655576469786,-7.21721858809492,616
23.0025858014321,-7.30626845169791,617
22.981670121135,-7.39629061016754,618
22.9532574770945,-7.43391290349311,619
22.9175202868029,-7.46755746384567,620
22.8743431288711,-7.49578133011484,621
22.774998701251,-7.5408803904666,622
22.7345993584691,-7.60191843777896,623
22.7512935352832,-7.66619977845763,624
22.7896626833693,-7.77992216545686,625
22.7921338898683,-7.85198319830712,626
22.817359511614,-7.93330918027361,627
22.8342144265018,-8.07687140285321,628
22.8405261453097,-8.21811957258128,629
22.89020094347,-8.36423332954911,630
22.8996939032261,-8.5646168383585,631
22.8926812464672,-8.69557598854303,632
22.8624724748158,-8.85957238305512,633
22.8334982714508,-9.06348790104065,634
22.7549049988014,-9.24892162281742,635
22.6554364413212,-9.3976708217552,636
22.5808065014035,-9.54969680358676,637
22.5225166719358,-9.6914275678568,638
22.4343101744971,-9.86550084337887,639
22.3657154547378,-10.0056046108448,640
22.2208540015795,-10.1329221996436,641
22.0680230708363,-10.2544698007019,642
21.9410054858085,-10.3497100601886,643
21.7954948222543,-10.4111632954935,644
21.6517325683504,-10.4947659723169,645
21.4599952178876,-10.5613486401058,646
21.2991502457814,-10.6581783395246,647
21.0824663053641,-10.6819142152721,648
20.8597866100705,-10.690598450258,649
20.633414167557,-10.7002520641231,650
20.4135134981616,-10.7253652722474,651
20.1717287918843,-10.7570156839568,652
19.9931763279038,-10.8231786053193,653
19.7725585903304,-10.885992583888,654
19.5644640916176,-10.9289268295718,655
19.2667074811285,-10.9873864342432,656
18.9749831043156,-11.0706097585384,657
18.7053593866582,-11.2041689842366,658
18.4065088896866,-11.3169001822296,659
18.1361304166623,-11.4167239343798,660
17.8817227498846,-11.5212956517858,661
17.6635631011214,-11.6413644360499,662
17.4228511305302,-11.750786150393,663
17.1559769705063,-11.9019097977711,664
16.8379011932005,-12.0970144840987,665
16.5158951671641,-12.3343414961033,666
16.1576009239558,-12.5784526261078,667
15.8284353284229,-12.7924457225949,668
15.5081279940773,-12.9793503786788,669
15.2641135903966,-13.1805540322784,670
14.9880307940132,-13.3324771440179,671
14.7551836800385,-13.5179290593621,672
14.5101623453999,-13.7154004056883,673
14.2235525974118,-13.9323179687444,674
13.9609615171339,-14.1398152277994,675
13.6578754608473,-14.3990525346793,676
13.3271744922834,-14.6152907651822,677
12.9796899971574,-14.7886813559208,678
12.6458863779303,-14.9274020827039,679
12.2868778940641,-15.0659651928187,680
11.969449585145,-15.1648544514068,681
11.6201041164602,-15.2462296335691,682
11.2846596109759,-15.2953752903206,683
10.9604906728782,-15.337863722417,684
10.6087912918093,-15.3701750872372,685
10.25044621829,-15.469288300921,686
9.87832582729575,-15.5835912551718,687
9.54426728096627,-15.6632451360042,688
9.26655192052909,-15.7380738798836,689
8.96117345108231,-15.8503015607212,690
8.6916021253238,-15.990871649798,691
8.42501434033927,-16.1463688263693,692
8.10097451917078,-16.2310355782156,693
7.75929054058882,-16.319740678159,694
7.43915799339431,-16.4272486532251,695
7.13005923076703,-16.5993920801367,696
6.74919514356169,-16.8287915736317,697
6.39446943087915,-17.0145944922602,698
6.06774446749489,-17.2238483784369,699
5.73783548738322,-17.3771758768804,700
5.39194237613298,-17.5379402671392,701
5.11589060194228,-17.7697376193548,702
4.84248752092413,-17.926908654698,703
4.57410513557029,-18.1154840317561,704
4.27523484012965,-18.3164486051951,705
3.93944352367174,-18.5103325969755,706
3.56175593460586,-18.7041740290826,707
3.17815482051275,-18.9426074907358,708
2.84566015343388,-19.2244831831328,709
2.57578841289291,-19.4561800966733,710
2.36136906745267,-19.7058526292116,711
2.1926245588571,-19.9241077419294,712
2.01967196520418,-20.0834940717476,713
1.81110920368974,-20.2645600736102,714
1.59625543035283,-20.4645657095531,715
1.30870445931696,-20.7241754785502,716
1.01688968814139,-20.9179577660457,717
0.783886876039025,-21.1319990413475,718
0.559723538465267,-21.3538220943956,719
0.375019174054048,-21.6147398254922,720
0.209626400711616,-21.846759323564,721
0.0226822628764771,-22.0227235166726,722
-0.104876628660128,-22.1879112685911,723
-0.232386102555158,-22.3625778763744,724
-0.388480559343744,-22.5870364489578,725
-0.53919799166744,-22.7594295544771,726
-0.735367760068284,-22.9063057120085,727
-0.900046294932734,-23.0515521582282,728
-1.04542351226513,-23.1554565489701,729
-1.19921616706634,-23.215840250241,730
-1.36552136350989,-23.2897681104706,731
-1.49861827662785,-23.4013384514326,732
-1.6629604214352,-23.479934358734,733
-1.85541474271154,-23.5348342464428,734
-2.03047994432125,-23.6046382910367,735
-2.21644768422737,-23.5723860507858,736
-2.36917163426578,-23.6221345767547,737
-2.52518016440757,-23.6711478622938,738
-2.63993439679274,-23.6828362624592,739
